Date,site_no,Mean Flow,Coeff Var,TQmean,R-B Index,Station
1960-01-01,3335000,709.1290322580645,40.11350751715101,0.41935483870967744,0.1562692143972,Wildcat
1960-02-01,3335000,1214.1379310344828,87.4429736949515,0.3103448275862069,0.26767091541135574,Wildcat
1960-03-01,3335000,771.258064516129,159.6297702201836,0.12903225806451613,0.21399211831009787,Wildcat
1960-04-01,3335000,794.5333333333333,76.66185126003344,0.26666666666666666,0.18924493907704115,Wildcat
1960-05-01,3335000,658.3870967741935,43.0537010142475,0.41935483870967744,0.20169957510622344,Wildcat
1960-06-01,3335000,438.4,66.0662234379112,0.2,0.2688282049264185,Wildcat
1960-07-01,3335000,634.0645161290323,80.85773728437611,0.3225806451612903,0.34170724127214336,Wildcat
1960-08-01,3335000,484.5483870967742,110.38320386367472,0.22580645161290322,0.5128274190290216,Wildcat
1960-09-01,3335000,132.06666666666666,22.980522755588062,0.4666666666666667,0.10113846968493513,Wildcat
1960-10-01,3335000,103.41935483870968,17.142848819063875,0.25806451612903225,0.06264053967234179,Wildcat
1960-11-01,3335000,115.5,10.019145223308822,0.36666666666666664,0.0492831541218638,Wildcat
1960-12-01,3335000,101.54838709677419,11.10876954783198,0.45161290322580644,0.04043392504930966,Wildcat
1961-01-01,3335000,119.2258064516129,25.07898652733066,0.5806451612903226,0.06688870385789619,Wildcat
1961-02-01,3335000,259.0357142857143,62.77093485953349,0.5,0.14213976844748222,Wildcat
1961-03-01,3335000,2060.6451612903224,52.69874386470218,0.41935483870967744,0.20095087163232964,Wildcat
1961-04-01,3335000,2301.366666666667,93.20500179792964,0.4,0.21965165762419386,Wildcat
1961-05-01,3335000,1145.9354838709678,96.35622793042737,0.2903225806451613,0.2558842710618367,Wildcat
1961-06-01,3335000,299.56666666666666,25.52485503579318,0.36666666666666664,0.11566348256416159,Wildcat
1961-07-01,3335000,266.0,66.76512506343903,0.2903225806451613,0.2900706582372629,Wildcat
1961-08-01,3335000,301.35483870967744,70.57641980649997,0.2903225806451613,0.301376094620721,Wildcat
1961-09-01,3335000,139.06666666666666,52.9569306671724,0.3333333333333333,0.19029850746268656,Wildcat
1961-10-01,3335000,173.2258064516129,65.88136879122216,0.25806451612903225,0.2043544690603514,Wildcat
1961-11-01,3335000,425.0,61.38958044360721,0.3333333333333333,0.2736318407960199,Wildcat
1961-12-01,3335000,235.38709677419354,17.77053944053839,0.25806451612903225,0.0424949582252953,Wildcat
1962-01-01,3335000,2013.9354838709678,138.07485674147284,0.22580645161290322,0.4126112235392374,Wildcat
1962-02-01,3335000,1129.75,101.01146519235824,0.21428571428571427,0.3075697740019248,Wildcat
1962-03-01,3335000,2098.3548387096776,78.31633324371423,0.3548387096774194,0.33136151589477225,Wildcat
1962-04-01,3335000,519.8333333333334,32.759790392933965,0.4666666666666667,0.05398018448923813,Wildcat
1962-05-01,3335000,559.516129032258,64.81002893393291,0.3225806451612903,0.25458296492779253,Wildcat
1962-06-01,3335000,358.76666666666665,45.40784166439206,0.3333333333333333,0.24548424289008455,Wildcat
1962-07-01,3335000,1248.5806451612902,77.62911046705342,0.3225806451612903,0.42591631190945906,Wildcat
1962-08-01,3335000,231.74193548387098,32.60014386580014,0.45161290322580644,0.12594862813777,Wildcat
1962-09-01,3335000,155.23333333333332,19.21337707195888,0.5,0.055992804137620866,Wildcat
1962-10-01,3335000,308.1290322580645,74.53700782120151,0.3225806451612903,0.2995020658968111,Wildcat
1962-11-01,3335000,196.9,13.690376035022084,0.4666666666666667,0.04139624627258376,Wildcat
1962-12-01,3335000,141.2258064516129,36.39483823197509,0.3870967741935484,0.08276863504356244,Wildcat
1963-01-01,3335000,87.48387096774194,36.13718316114413,0.4838709677419355,0.0661062285059228,Wildcat
1963-02-01,3335000,103.92857142857143,39.68193869986418,0.35714285714285715,0.19244226731980407,Wildcat
1963-03-01,3335000,2051.483870967742,113.39335846841516,0.22580645161290322,0.33402065101051437,Wildcat
1963-04-01,3335000,828.0,63.17151691459192,0.3333333333333333,0.18263157894736842,Wildcat
1963-05-01,3335000,414.19354838709677,41.715286265654825,0.3225806451612903,0.17413143574717455,Wildcat
1963-06-01,3335000,253.2,59.51033139604183,0.36666666666666664,0.2206083858591395,Wildcat
1963-07-01,3335000,488.3225806451613,154.1893755290203,0.1935483870967742,0.36987307949231796,Wildcat
1963-08-01,3335000,141.93548387096774,20.47221711377933,0.5806451612903226,0.04257849666983825,Wildcat
1963-09-01,3335000,78.3,9.510925284242374,0.5,0.03228659885006634,Wildcat
1963-10-01,3335000,67.93548387096774,8.274034175134206,0.6129032258064516,0.03832923832923833,Wildcat
1963-11-01,3335000,85.63333333333334,15.438953855263343,0.43333333333333335,0.07615230460921844,Wildcat
1963-12-01,3335000,66.96774193548387,22.413718032902835,0.5161290322580645,0.03792415169660679,Wildcat
1964-01-01,3335000,144.7741935483871,55.22239612961379,0.4838709677419355,0.20684993240198288,Wildcat
1964-02-01,3335000,118.10344827586206,16.60657849367677,0.3793103448275862,0.04608294930875576,Wildcat
1964-03-01,3335000,1324.9032258064517,54.59600568938473,0.3870967741935484,0.22006741243710615,Wildcat
1964-04-01,3335000,3656.7,114.0954332093213,0.26666666666666666,0.36494782919913005,Wildcat
1964-05-01,3335000,675.0967741935484,66.17752030182847,0.3225806451612903,0.21486544211875266,Wildcat
1964-06-01,3335000,855.5333333333333,155.88797419238935,0.16666666666666666,0.46376126924136846,Wildcat
1964-07-01,3335000,663.6451612903226,118.64641630938782,0.3225806451612903,0.35171187194308584,Wildcat
1964-08-01,3335000,105.2258064516129,23.929772507321108,0.5161290322580645,0.09020368574199807,Wildcat
1964-09-01,3335000,76.73333333333333,22.009931919420232,0.43333333333333335,0.07533632286995516,Wildcat
1964-10-01,3335000,74.3225806451613,8.412513848940534,0.3225806451612903,0.03873873873873874,Wildcat
1964-11-01,3335000,88.4,22.508283530423903,0.3333333333333333,0.09224806201550388,Wildcat
1964-12-01,3335000,94.83870967741936,16.168786325063785,0.3225806451612903,0.09459936463113307,Wildcat
1965-01-01,3335000,187.4516129032258,69.34751500224925,0.3225806451612903,0.2742387119355968,Wildcat
1965-02-01,3335000,687.4285714285714,144.90337733564203,0.21428571428571427,0.3789705419855331,Wildcat
1965-03-01,3335000,1103.0645161290322,60.657645598389095,0.3548387096774194,0.18305386555868824,Wildcat
1965-04-01,3335000,2147.733333333333,68.27358232110251,0.4,0.24335949764521192,Wildcat
1965-05-01,3335000,677.2258064516129,80.45917660031104,0.3225806451612903,0.27270910362746076,Wildcat
1965-06-01,3335000,490.4,68.37634905666289,0.36666666666666664,0.2949706444082903,Wildcat
1965-07-01,3335000,279.35483870967744,61.882836651502814,0.3870967741935484,0.29946010797840433,Wildcat
1965-08-01,3335000,123.70967741935483,16.353335954127004,0.6129032258064516,0.0933621154883972,Wildcat
1965-09-01,3335000,835.3666666666667,149.56186437405185,0.23333333333333334,0.4373689304726569,Wildcat
1965-10-01,3335000,304.4193548387097,21.395336705122425,0.45161290322580644,0.08068594041991865,Wildcat
1965-11-01,3335000,257.76666666666665,25.389340456298665,0.43333333333333335,0.07680984878897364,Wildcat
1965-12-01,3335000,315.7096774193548,36.46837235410944,0.3225806451612903,0.10913517518789033,Wildcat
1966-01-01,3335000,490.0,90.63461144558555,0.3225806451612903,0.14611546685673557,Wildcat
1966-02-01,3335000,472.85714285714283,83.93241114413131,0.32142857142857145,0.22570772762050498,Wildcat
1966-03-01,3335000,470.7741935483871,18.814892553759123,0.3548387096774194,0.08650860852384984,Wildcat
1966-04-01,3335000,371.46666666666664,49.40525991039496,0.3,0.10014836795252226,Wildcat
1966-05-01,3335000,546.4516129032259,24.79490339443025,0.45161290322580644,0.09350649350649351,Wildcat
1966-06-01,3335000,294.23333333333335,57.407663392887606,0.23333333333333334,0.16966791393826006,Wildcat
1966-07-01,3335000,109.06451612903226,25.246848926050365,0.41935483870967744,0.11458008117389946,Wildcat
1966-08-01,3335000,79.7741935483871,27.53737427356303,0.3548387096774194,0.09436325678496868,Wildcat
1966-09-01,3335000,81.33333333333333,33.21686678059298,0.4666666666666667,0.1647108130762783,Wildcat
1966-10-01,3335000,76.38709677419355,17.464805778868435,0.5483870967741935,0.06905594405594405,Wildcat
1966-11-01,3335000,154.3,82.21769205959897,0.3,0.24566029444078225,Wildcat
1966-12-01,3335000,1938.3870967741937,130.4094073807876,0.25806451612903225,0.29508607721878655,Wildcat
1967-01-01,3335000,654.258064516129,128.03978345613024,0.16129032258064516,0.2929049127570775,Wildcat
1967-02-01,3335000,1020.75,94.5060636979117,0.21428571428571427,0.27500821737701325,Wildcat
1967-03-01,3335000,1946.1290322580646,61.10900413806045,0.41935483870967744,0.23929345109148475,Wildcat
1967-04-01,3335000,1207.3333333333333,51.413948078264546,0.4,0.2110011641443539,Wildcat
1967-05-01,3335000,982.8064516129032,86.17602975233639,0.3225806451612903,0.22400239824128973,Wildcat
1967-06-01,3335000,250.63333333333333,25.09150882802254,0.3333333333333333,0.09376302264203362,Wildcat
1967-07-01,3335000,143.38709677419354,18.308627428150732,0.45161290322580644,0.09110119746419347,Wildcat
1967-08-01,3335000,103.12903225806451,11.635213547513043,0.5161290322580645,0.05217109526895658,Wildcat
1967-09-01,3335000,78.16666666666667,10.135262169059091,0.4,0.05783664459161148,Wildcat
1967-10-01,3335000,110.16129032258064,29.38871443080578,0.3870967741935484,0.10132291040288635,Wildcat
1967-11-01,3335000,126.33333333333333,10.84796922703866,0.36666666666666664,0.062380822664124216,Wildcat
1967-12-01,3335000,2002.483870967742,131.94538188000647,0.25806451612903225,0.4600164614366638,Wildcat
1968-01-01,3335000,1075.3225806451612,175.36100979563741,0.12903225806451613,0.2910006101281269,Wildcat
1968-02-01,3335000,1931.1724137931035,146.3666815866602,0.2413793103448276,0.2708719104741969,Wildcat
1968-03-01,3335000,560.2903225806451,71.5338469224306,0.4838709677419355,0.14409793063246867,Wildcat
1968-04-01,3335000,743.4,89.33421212923353,0.23333333333333334,0.23953477638805556,Wildcat
1968-05-01,3335000,745.516129032258,84.49947129958642,0.3225806451612903,0.2170352529012481,Wildcat
1968-06-01,3335000,600.2666666666667,51.06323189248707,0.3333333333333333,0.2229467747620726,Wildcat
1968-07-01,3335000,230.03225806451613,24.073135799724,0.41935483870967744,0.14750478433681732,Wildcat
1968-08-01,3335000,261.64516129032256,59.69819100601299,0.3225806451612903,0.24291650925576125,Wildcat
1968-09-01,3335000,149.06666666666666,19.175944303801298,0.36666666666666664,0.09004629629629629,Wildcat
1968-10-01,3335000,126.03225806451613,13.573110410046322,0.45161290322580644,0.06580679126085812,Wildcat
1968-11-01,3335000,426.8,77.33497118094942,0.36666666666666664,0.23400899124536637,Wildcat
1968-12-01,3335000,740.0,108.37768191908506,0.16129032258064516,0.25580135440180585,Wildcat
1969-01-01,3335000,2090.7741935483873,153.50847788883493,0.1935483870967742,0.3459955383793634,Wildcat
1969-02-01,3335000,1485.75,129.11883615985636,0.21428571428571427,0.2557374051385206,Wildcat
1969-03-01,3335000,578.9032258064516,50.66975842767369,0.22580645161290322,0.10287026406429392,Wildcat
1969-04-01,3335000,1097.9,45.69382169294137,0.36666666666666664,0.23173264717735687,Wildcat
1969-05-01,3335000,494.61290322580646,23.37223668761946,0.45161290322580644,0.08588083779570257,Wildcat
1969-06-01,3335000,324.8666666666667,44.67907574331693,0.26666666666666666,0.20262406094593166,Wildcat
1969-07-01,3335000,379.64516129032256,72.15725961899858,0.2903225806451613,0.17568268233667472,Wildcat
1969-08-01,3335000,350.1290322580645,137.02275557484066,0.22580645161290322,0.4241546796189053,Wildcat
1969-09-01,3335000,423.1333333333333,131.2923993743401,0.26666666666666666,0.380623112382769,Wildcat
1969-10-01,3335000,1298.0,139.26300842487078,0.25806451612903225,0.3252048770737557,Wildcat
1969-11-01,3335000,1675.8333333333333,88.04690927532039,0.3,0.2307175572519084,Wildcat
1969-12-01,3335000,552.1935483870968,32.11664983442299,0.4838709677419355,0.07870427392536027,Wildcat
1970-01-01,3335000,428.7741935483871,115.90401647447395,0.12903225806451613,0.22486486486486487,Wildcat
1970-02-01,3335000,588.6071428571429,43.67353386882017,0.32142857142857145,0.11603693274834653,Wildcat
1970-03-01,3335000,886.6774193548387,72.60561231882113,0.3548387096774194,0.24168538912010606,Wildcat
1970-04-01,3335000,2097.633333333333,88.90652218825299,0.4,0.3220456450261105,Wildcat
1970-05-01,3335000,1481.1290322580646,66.32438982484793,0.3225806451612903,0.2775784234286376,Wildcat
1970-06-01,3335000,353.3,32.28252943093299,0.43333333333333335,0.05564991507643121,Wildcat
1970-07-01,3335000,511.48387096774195,132.4525706525798,0.1935483870967742,0.3754152823920266,Wildcat
1970-08-01,3335000,489.0967741935484,97.90794170035441,0.3225806451612903,0.35057022340259336,Wildcat
1970-09-01,3335000,243.56666666666666,71.55019101025252,0.23333333333333334,0.17049593723732137,Wildcat
1970-10-01,3335000,450.2258064516129,47.26058267569173,0.3548387096774194,0.16989469033065763,Wildcat
1970-11-01,3335000,603.4333333333333,37.87938054865819,0.3,0.17194158759020398,Wildcat
1970-12-01,3335000,439.5483870967742,16.776106852304345,0.41935483870967744,0.0696601568506843,Wildcat
1971-01-01,3335000,298.7096774193548,46.1978302522712,0.41935483870967744,0.12247191011235956,Wildcat
1971-02-01,3335000,1812.142857142857,96.47234883536653,0.4642857142857143,0.35046451867958095,Wildcat
1971-03-01,3335000,1169.0645161290322,56.984785674963426,0.3870967741935484,0.2081311208625149,Wildcat
1971-04-01,3335000,309.6333333333333,24.568080492283766,0.3,0.04634339324064655,Wildcat
1971-05-01,3335000,745.9677419354839,110.52909444473356,0.25806451612903225,0.39275096187478137,Wildcat
1971-06-01,3335000,721.4333333333333,123.99406859008235,0.2,0.5614892103391036,Wildcat
1971-07-01,3335000,263.93548387096774,59.521702531545806,0.22580645161290322,0.22782586877430686,Wildcat
1971-08-01,3335000,176.5483870967742,52.390320605570714,0.1935483870967742,0.21883239171374766,Wildcat
1971-09-01,3335000,339.56666666666666,114.91498957519059,0.23333333333333334,0.5133711104483547,Wildcat
1971-10-01,3335000,185.61290322580646,27.93113434109275,0.3548387096774194,0.08683877956309803,Wildcat
1971-11-01,3335000,137.76666666666668,9.762134265501082,0.43333333333333335,0.04685138539042821,Wildcat
1971-12-01,3335000,1460.6129032258063,92.80396159869642,0.3870967741935484,0.2955396512375086,Wildcat
1972-01-01,3335000,728.4516129032259,37.84257853183716,0.3870967741935484,0.1204473759678807,Wildcat
1972-02-01,3335000,298.2758620689655,19.208489707889274,0.3793103448275862,0.07936893203883495,Wildcat
1972-03-01,3335000,386.258064516129,38.960905143265684,0.3225806451612903,0.14667239158437098,Wildcat
1972-04-01,3335000,2838.9,90.22714236914786,0.3,0.29163711164704215,Wildcat
1972-05-01,3335000,644.2903225806451,35.90655932173095,0.5161290322580645,0.11311589174184594,Wildcat
1972-06-01,3335000,616.9333333333333,85.23249698369582,0.3,0.31356589147286823,Wildcat
1972-07-01,3335000,428.4193548387097,56.33916240563348,0.3548387096774194,0.28670094390300055,Wildcat
1972-08-01,3335000,159.83870967741936,21.046434636724207,0.4838709677419355,0.12015826738858809,Wildcat
1972-09-01,3335000,749.9333333333333,161.07511517416268,0.2,0.2919887404494884,Wildcat
1972-10-01,3335000,1082.032258064516,62.343513635503086,0.3225806451612903,0.23666078620643743,Wildcat
1972-11-01,3335000,2244.733333333333,63.27291100287859,0.3333333333333333,0.2447366056721871,Wildcat
1972-12-01,3335000,1646.8064516129032,73.8446534831944,0.25806451612903225,0.3040955495294305,Wildcat
1973-01-01,3335000,1380.6129032258063,70.77291902923952,0.3225806451612903,0.2407189080143572,Wildcat
1973-02-01,3335000,1014.7142857142857,76.39521017902231,0.32142857142857145,0.1875730140186916,Wildcat
1973-03-01,3335000,2752.6129032258063,55.023962182157945,0.4838709677419355,0.21540889763130308,Wildcat
1973-04-01,3335000,1390.6666666666667,51.57527983537777,0.36666666666666664,0.18421717171717172,Wildcat
1973-05-01,3335000,503.48387096774195,22.334487751077184,0.45161290322580644,0.08597928373163631,Wildcat
1973-06-01,3335000,1127.3333333333333,74.17998226950766,0.3,0.33383260439757956,Wildcat
1973-07-01,3335000,350.3225806451613,60.61401801105413,0.3225806451612903,0.23284783441931775,Wildcat
1973-08-01,3335000,782.0967741935484,140.99463727201058,0.22580645161290322,0.34084153234247433,Wildcat
1973-09-01,3335000,168.4,15.926037646012983,0.36666666666666664,0.06407322654462243,Wildcat
1973-10-01,3335000,217.03225806451613,34.75239424781857,0.3225806451612903,0.12311672500380459,Wildcat
1973-11-01,3335000,1048.3666666666666,158.74721751730632,0.2,0.19792869052199563,Wildcat
1973-12-01,3335000,2084.1612903225805,116.54340430970633,0.25806451612903225,0.29396325459317585,Wildcat
1974-01-01,3335000,3711.2903225806454,96.31979435422517,0.41935483870967744,0.2322918515888514,Wildcat
1974-02-01,3335000,1452.9642857142858,48.25991042221599,0.32142857142857145,0.21484076600900878,Wildcat
1974-03-01,3335000,1800.5806451612902,85.61354573466606,0.2903225806451613,0.2383644105124064,Wildcat
1974-04-01,3335000,1973.2,81.96742583147923,0.36666666666666664,0.17551448661782573,Wildcat
1974-05-01,3335000,2035.032258064516,75.45585270392931,0.3870967741935484,0.21762354070046377,Wildcat
1974-06-01,3335000,1295.8,81.03158695410409,0.3,0.42297140445288595,Wildcat
1974-07-01,3335000,304.4193548387097,38.95160116257536,0.3870967741935484,0.05658237895452999,Wildcat
1974-08-01,3335000,201.51612903225808,70.44437153690491,0.22580645161290322,0.27447437582128775,Wildcat
1974-09-01,3335000,166.56666666666666,20.487417813446896,0.4,0.08315745040101309,Wildcat
1974-10-01,3335000,148.83870967741936,20.08057923087428,0.3548387096774194,0.09536662168241115,Wildcat
1974-11-01,3335000,179.2,14.624222192516816,0.5,0.07377365778292777,Wildcat
1974-12-01,3335000,533.483870967742,64.86859079656845,0.3870967741935484,0.2479863314620454,Wildcat
1975-01-01,3335000,1320.4516129032259,94.36175226853443,0.2903225806451613,0.36180879330225096,Wildcat
1975-02-01,3335000,1785.642857142857,101.6772728084901,0.25,0.2778354582831513,Wildcat
1975-03-01,3335000,908.7741935483871,38.10560166247125,0.3225806451612903,0.14339537337050712,Wildcat
1975-04-01,3335000,909.4,62.53033756443003,0.4,0.21686100030684258,Wildcat
1975-05-01,3335000,1296.1290322580646,103.71993544619522,0.2903225806451613,0.3071651090342679,Wildcat
1975-06-01,3335000,1022.8,59.184724560086224,0.3,0.28209250142335646,Wildcat
1975-07-01,3335000,343.96774193548384,81.82525465152798,0.25806451612903225,0.2774987690792713,Wildcat
1975-08-01,3335000,626.6451612903226,154.73439292739025,0.16129032258064516,0.582002600780234,Wildcat
1975-09-01,3335000,373.1333333333333,71.93637089297023,0.26666666666666666,0.18908421913327883,Wildcat
1975-10-01,3335000,199.51612903225808,17.97151662786709,0.3225806451612903,0.10058284762697751,Wildcat
1975-11-01,3335000,194.93333333333334,38.320942227354024,0.2,0.1182074805928017,Wildcat
1975-12-01,3335000,904.8709677419355,93.58805051227958,0.25806451612903225,0.3381690087496686,Wildcat
1976-01-01,3335000,562.2903225806451,49.09525497141398,0.3870967741935484,0.2019092219020173,Wildcat
1976-02-01,3335000,3226.896551724138,90.6173707563934,0.4482758620689655,0.32106449189827235,Wildcat
1976-03-01,3335000,1481.1290322580646,89.78057004417074,0.22580645161290322,0.2340260028892099,Wildcat
1976-04-01,3335000,391.96666666666664,20.247655418187225,0.4,0.04022216250111977,Wildcat
1976-05-01,3335000,230.83870967741936,18.495311087599926,0.6129032258064516,0.051304474566389736,Wildcat
1976-06-01,3335000,803.5,125.49714410435766,0.23333333333333334,0.4093389163811699,Wildcat
1976-07-01,3335000,632.9354838709677,90.03318344912837,0.3225806451612903,0.35145849358026154,Wildcat
1976-08-01,3335000,163.48387096774192,24.115483086709013,0.3870967741935484,0.09680741503604531,Wildcat
1976-09-01,3335000,115.8,9.285306961201103,0.5,0.055472711005070084,Wildcat
1976-10-01,3335000,122.96774193548387,24.605813114705274,0.3870967741935484,0.11796536796536797,Wildcat
1976-11-01,3335000,113.36666666666666,6.200599313312003,0.5,0.03112602990540128,Wildcat
1976-12-01,3335000,94.80645161290323,22.438861075416767,0.6451612903225806,0.07018787663948954,Wildcat
1977-01-01,3335000,61.645161290322584,3.177400469319421,0.41935483870967744,0.01511879049676026,Wildcat
1977-02-01,3335000,241.10714285714286,74.45387476396445,0.35714285714285715,0.24861630516080777,Wildcat
1977-03-01,3335000,944.9677419354839,65.40310733653794,0.3870967741935484,0.3166660895460369,Wildcat
1977-04-01,3335000,662.7666666666667,61.8268413638973,0.3333333333333333,0.1713860702332253,Wildcat
1977-05-01,3335000,409.64516129032256,72.07887510644522,0.3548387096774194,0.15156414194487106,Wildcat
1977-06-01,3335000,129.96666666666667,23.326082035170202,0.4666666666666667,0.08620689655172414,Wildcat
1977-07-01,3335000,84.41935483870968,26.151344794773053,0.41935483870967744,0.09640458316870802,Wildcat
1977-08-01,3335000,514.3225806451613,94.05627277695706,0.2903225806451613,0.41305716444220597,Wildcat
